Country Name,Country Code,Series Name,Series Code,2017 [YR2017]
Nigeria,NGA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,22.3151171946859
Nigeria,NGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,16.5022662139641
North Macedonia,MKD,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,20102.9236582082
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.9536585365854
North Macedonia,MKD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,43.5097694396973
North Macedonia,MKD,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,83
North Macedonia,MKD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.748
North Macedonia,MKD,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,4.20581495235843
North Macedonia,MKD,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
North Macedonia,MKD,Individuals using the Internet (% of population),IT.NET.USER.ZS,74.5
North Macedonia,MKD,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,22.857
North Macedonia,MKD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,7.87324504211252
North Macedonia,MKD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,24.2589458765972
North Macedonia,MKD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.35161889677442
Northern Mariana Islands,MNP,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..
Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Northern Mariana Islands,MNP,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Northern Mariana Islands,MNP,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..
Northern Mariana Islands,MNP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.53
Northern Mariana Islands,MNP,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0
Northern Mariana Islands,MNP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Northern Mariana Islands,MNP,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Northern Mariana Islands,MNP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
Northern Mariana Islands,MNP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,..
Northern Mariana Islands,MNP,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..
Northern Mariana Islands,MNP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Norway,NOR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,87115.3899943892
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.609756097561
Norway,NOR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,83.7353363037109
Norway,NOR,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,96
Norway,NOR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.871
Norway,NOR,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,8.98392789192582
Norway,NOR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Norway,NOR,Individuals using the Internet (% of population),IT.NET.USER.ZS,96.4
Norway,NOR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.164
Norway,NOR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.91877892439687
Norway,NOR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.4933671932528
Norway,NOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.87510059552554
Oman,OMN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,38691.1077105097
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.924
Oman,OMN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,43.5767784118652
Oman,OMN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Oman,OMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,83.56
Oman,OMN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,18.1494848587163
Oman,OMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Oman,OMN,Individuals using the Internet (% of population),IT.NET.USER.ZS,80.2
Oman,OMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.522
Oman,OMN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.98459925247834
Oman,OMN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,49.5943955174432
Oman,OMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.58909413567799
Pakistan,PAK,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,5031.56060738433
Pakistan,PAK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.297
Pakistan,PAK,"School enrollment, tertiary (% gross)",SE.TER.ENRR,8.80055046081543
Pakistan,PAK,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,76
Pakistan,PAK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.442
Pakistan,PAK,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.955178531852753
Pakistan,PAK,Access to electricity (% of population),EG.ELC.ACCS.ZS,92.7
Pakistan,PAK,Individuals using the Internet (% of population),IT.NET.USER.ZS,13.8
Pakistan,PAK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.215
Pakistan,PAK,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,21.9632035366872
Pakistan,PAK,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,18.0993270885214
Pakistan,PAK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.08537368032608
Palau,PLW,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,19237.9316707645
Palau,PLW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Palau,PLW,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Palau,PLW,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,93
Palau,PLW,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.365
Palau,PLW,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,67.1625870199865
Palau,PLW,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Palau,PLW,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Palau,PLW,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
Palau,PLW,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.53641456582633
Palau,PLW,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,8.19327731092437
Palau,PLW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.4179881966692
Panama,PAN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,31979.8122713941
Panama,PAN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.795
Panama,PAN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Panama,PAN,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98
Panama,PAN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.365
Panama,PAN,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,2.4753416138309
Panama,PAN,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.7
Panama,PAN,Individuals using the Internet (% of population),IT.NET.USER.ZS,60
Panama,PAN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.338
Panama,PAN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.57262188471475
Panama,PAN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,28.2545621318825
Panama,PAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.875585918759878
Papua New Guinea,PNG,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,4322.22282076557
Papua New Guinea,PNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.103
Papua New Guinea,PNG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Papua New Guinea,PNG,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,41
Papua New Guinea,PNG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,13.102
Papua New Guinea,PNG,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,0.708650471079064
Papua New Guinea,PNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,19.2
Papua New Guinea,PNG,Individuals using the Internet (% of population),IT.NET.USER.ZS,11.2
Papua New Guinea,PNG,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.569
Papua New Guinea,PNG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.649568905745
Papua New Guinea,PNG,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,36.3598597357265
Papua New Guinea,PNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.42204568023834
Paraguay,PRY,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,15320.3366476959
Paraguay,PRY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.644
Paraguay,PRY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Paraguay,PRY,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,92
Paraguay,PRY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.3
Paraguay,PRY,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.33263181808142
Paraguay,PRY,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.3
Paraguay,PRY,Individuals using the Internet (% of population),IT.NET.USER.ZS,61.1
Paraguay,PRY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.138
Paraguay,PRY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.1848244821521
Paraguay,PRY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,34.3937589134534
Paraguay,PRY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.60247741348943
Peru,PER,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,15072.2038993295
Peru,PER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.879
Peru,PER,"School enrollment, tertiary (% gross)",SE.TER.ENRR,71.2465515136719
Peru,PER,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,88
Peru,PER,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.72
Peru,PER,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.76238594560569
Peru,PER,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.8
Peru,PER,Individuals using the Internet (% of population),IT.NET.USER.ZS,50.5
Peru,PER,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.691
Peru,PER,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.77975956010925
Peru,PER,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,31.2978841231473
Peru,PER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.99490045809443
Philippines,PHL,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,8584.13622704702
Philippines,PHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.516
Philippines,PHL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,35.4054260253906
Philippines,PHL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,81
Philippines,PHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.682
Philippines,PHL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,1.25437278109918
Philippines,PHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,93
Philippines,PHL,Individuals using the Internet (% of population),IT.NET.USER.ZS,41.6
Philippines,PHL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,2.552
Philippines,PHL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,10.1829541315339
Philippines,PHL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.1265505771364
Philippines,PHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.85318772590947
Poland,POL,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,34323.5804522767
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.7536585365854
Poland,POL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,70.6174621582031
Poland,POL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,94
Poland,POL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.105
Poland,POL,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,8.69521824800461
Poland,POL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Poland,POL,Individuals using the Internet (% of population),IT.NET.USER.ZS,76
Poland,POL,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.867
Poland,POL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.98537285986431
Poland,POL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,28.8090759581658
Poland,POL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.0759355367385
Portugal,PRT,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,37908.8867044554
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.4243902439025
Portugal,PRT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,64.1698226928711
Portugal,PRT,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98
Portugal,PRT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.652
Portugal,PRT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,5.36912517111152
Portugal,PRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Portugal,PRT,Individuals using the Internet (% of population),IT.NET.USER.ZS,73.8
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.869
Portugal,PRT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.96367345206825
Portugal,PRT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.2493833127062
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.36861411643472
Puerto Rico,PRI,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,42547.1707290019
Puerto Rico,PRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.258
Puerto Rico,PRI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,..
Puerto Rico,PRI,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..
Puerto Rico,PRI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,93.587
Puerto Rico,PRI,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,3.49738338296315
Puerto Rico,PRI,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Puerto Rico,PRI,Individuals using the Internet (% of population),IT.NET.USER.ZS,68.7
Puerto Rico,PRI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,10.8
Puerto Rico,PRI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.81867621374545
Puerto Rico,PRI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,50.2294595444349
Puerto Rico,PRI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..
Qatar,QAT,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,115064.943658583
Qatar,QAT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.717
Qatar,QAT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,16.7774391174316
Qatar,QAT,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,99
Qatar,QAT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,99.078
Qatar,QAT,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,44.8204114980635
Qatar,QAT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Qatar,QAT,Individuals using the Internet (% of population),IT.NET.USER.ZS,97.4
Qatar,QAT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.14
Qatar,QAT,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.214741536757396
Qatar,QAT,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,56.6879653169453
Qatar,QAT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.394878914083005
Romania,ROU,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,32821.2365605808
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.209756097561
Romania,ROU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,50.5108184814453
Romania,ROU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,86
Romania,ROU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.936
Romania,ROU,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,4.17513859382813
Romania,ROU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Romania,ROU,Individuals using the Internet (% of population),IT.NET.USER.ZS,63.7
Romania,ROU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.927
Romania,ROU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.43884283682194
Romania,ROU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,29.1130933187854
Romania,ROU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.3390212110439
Russian Federation,RUS,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,35932.234375
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.4514634146342
Russian Federation,RUS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,81.7051010131836
Russian Federation,RUS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,98
Russian Federation,RUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.292
Russian Federation,RUS,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.CO2.PC.CE.AR5,12.1351313887513
Russian Federation,RUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Russian Federation,RUS,Individuals using the Internet (% of population),IT.NET.USER.ZS,76
Russian Federation,RUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.238
Russian Federation,RUS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.55363208990976
Russian Federation,RUS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,30.6732968853437
Russian Federation,RUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.68332944412233
Rwanda,RWA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2349.58884305524
